algo_name,done,graph,init_bots,init_locations,parameters,priority_nodes,random_string,sim_length,use_sim_time,avg_idle,priority_avg_idle,non_priority_avg_idle,max_idle,priority_max_idle,non_priority_max_idle,avg_ratio
ppa_sampled,False,grid_5_5,1,7,3 3.0,21 22 9 7 24,ppa_sampled_grid_5_5_77_3,20000,True,305.4920978146722,212.4850827624144,328.7438515777367,1625,1193,1625,1.755337887211485
ppa_sampled,False,grid_5_5,4,24 20 10 6,3 3.0,20 10 6 1 24 15,ppa_sampled_grid_5_5_48_3,20000,True,114.5537552489502,78.62031760314602,125.9011566107831,1110,434,1110,2.05292251824975
ppa_sampled,False,cair,2,1154147726 cluster_1563324004_1563324334,3 3.0,1563324349 1563324343 1154147727 1563324348 1154147726 cluster_1563324004_1563324334,ppa_sampled_cair_22_3,20000,True,140.1568504908088,69.05011416095861,175.71021865573385,967,371,967,3.002220158132116
ppa_sampled,False,grid_5_5,3,15 20 0,3 2.0,0 15 20 4,ppa_sampled_grid_5_5_75_3,20000,True,156.3484122618393,99.78624293644046,167.12215880001045,930,544,930,2.178926624772899
ppa_sampled,False,cair,4,1154147727 1563324349 cluster_1563324004_1563324334 1154147726,3 3.0,1563324349 1563324343 1154147727 1563324348 1154147726 cluster_1563324004_1563324334,ppa_sampled_cair_24_3,20000,True,78.79402777777777,37.182575,99.59975416666666,687,286,687,3.326518582393096
ppa_sampled,False,cair,4,1563324336 cluster_1563324010_1563324356 1563324327 1563324011,3 3.0,1563324336 cluster_1563324333_1563324337 1563324327 1563324011 1563324348 cluster_1563324010_1563324356,ppa_sampled_cair_60_3,20000,True,66.502585981812,45.046922653867306,77.23041764578437,481,230,481,2.074346872637656
ppa_sampled,False,cair,4,1563324011 1563324336 cluster_1563324002_1563324346 1154147727,3 3.0,1563324336 1154147727 1154147728 cluster_1563324002_1563324346 1563324011,ppa_sampled_cair_20_3,20000,True,72.65743194812556,54.297374606190935,79.71899246425424,539,530,539,1.820389716625227
ppa_sampled,False,iitb,4,668685374 667357401 667357387 3215340463,3 2.0,3215340463 667357401 668685374 667357387,ppa_sampled_iitb_100_3,20000,True,199.2790158484152,123.52792220777924,214.4292345765424,1864,657,1864,2.090181110774033
ppa_sampled,False,grid_5_5,4,21 13 14 19,3 3.0,17 19 21 13 14,ppa_sampled_grid_5_5_44_3,20000,True,150.38912236835523,115.33433014952244,159.15282042306347,1851,462,1851,1.5750751302529404
ppa_sampled,False,cair,1,1154147728,3 3.0,1563324343 cluster_1563324010_1563324356 1154147728 1563324324 1563324348,ppa_sampled_cair_53_3,20000,True,200.4850596170728,125.9789778977898,229.1412448937201,1111,632,1111,1.9450435084768989
ppa_sampled,False,grid_5_5,1,23,3 3.0,22 9 0 10 23 24,ppa_sampled_grid_5_5_81_3,20000,True,265.1528078423528,237.85243072921875,273.7739795622898,1158,962,1158,1.284413871782024
ppa_sampled,False,iitb,4,667357415 1990860600 667357401 667357361,3 3.0,667357401 5366445083 667357361 1990860600 667357415 -22,ppa_sampled_iitb_72_3,20000,True,174.13667416479214,127.15128717820544,189.7984698269877,1664,913,1664,1.7032302502474574
ppa_sampled,False,grid_5_5,4,22 24 7 21,3 3.0,21 22 9 7 24,ppa_sampled_grid_5_5_80_3,20000,True,117.71145658263303,78.37987194877952,127.54435274109645,785,627,785,1.9140705252483503
ppa_sampled,False,cair,3,414035791 1154147727 1563324357,5 3.0,cluster_1563324010_1563324356 1154147727 1563324357 414035791 1563324348,ppa_sampled_cair_91_5,20000,True,82.00150863506033,66.64453890778157,87.9080354532445,631,430,631,1.4934456026473544
ppa_sampled,False,cair,3,cluster_1563324010_1563324356 1563324324 1563324348,5 3.0,1563324343 cluster_1563324010_1563324356 1154147728 1563324324 1563324348,ppa_sampled_cair_55_5,20000,True,87.9902810415035,58.15073246337683,99.4670304946291,620,391,620,1.9752114186188
ppa_sampled,False,iitb,4,668672700 667357412 667357401 667357387,5 3.0,667357387 667357401 668672700 667357412 667357419,ppa_sampled_iitb_104_5,20000,True,193.1592087710522,156.2192396198099,202.88025328453705,1307,747,1307,1.5420992339184352
ppa_sampled,False,cair,1,1154147728,5 2.0,1563324324 1154147728 1563324349 1563324336,ppa_sampled_cair_13_5,20000,True,199.4359707155038,135.34624806279058,217.7473200448504,1199,609,1199,1.8026885823017649
ppa_sampled,False,cair,3,1563324011 cluster_1563324002_1563324346 1154147727,5 3.0,1563324336 1154147727 1154147728 cluster_1563324002_1563324346 1563324011,ppa_sampled_cair_19_5,20000,True,84.31864313568643,76.32806719328067,87.39194157507325,627,550,627,1.4078140306731326
ppa_sampled,False,cair,2,1563324336 1154147727,5 3.0,1563324336 1154147727 1154147728 cluster_1563324002_1563324346 1563324011,ppa_sampled_cair_18_5,20000,True,127.61974296144422,110.35033254988248,134.26182388896797,768,728,768,1.4285481349978115
ppa_sampled,False,cair,4,1563324336 cluster_1563324010_1563324356 1563324327 1563324011,5 3.0,1563324336 cluster_1563324333_1563324337 1563324327 1563324011 1563324348 cluster_1563324010_1563324356,ppa_sampled_cair_60_5,20000,True,63.593256448288685,45.84478276086195,72.46749329200206,487,281,487,1.97912762583466
ppa_sampled,False,iitb,3,-22 4369058864 -222,5 3.0,4369058864 -22 668685374 668620103 -222 667357401,ppa_sampled_iitb_35_5,20000,True,261.0386273872613,192.5712845382129,283.8610750036107,2274,1188,2274,1.799047173180426
ppa_sampled,False,cair,1,1563324348,5 3.0,1563324349 1563324343 1154147727 1563324348 1154147726 cluster_1563324004_1563324334,ppa_sampled_cair_21_5,20000,True,217.0967081276956,121.6216820061358,264.83422118847545,1161,511,1161,2.4630865329320435
ppa_sampled,False,cair,2,cluster_1563324002_1563324346 1563324353,5 2.0,1563324353 1563324348 1563324324 cluster_1563324002_1563324346,ppa_sampled_cair_50_5,20000,True,107.6159557977899,71.35999299964999,117.97480231154412,678,360,678,1.995489293907469
ppa_sampled,False,iitb,4,667357387 667357361 5882320075 1990860598,5 3.0,5882320075 -22 667357387 1990860598 667357361,ppa_sampled_iitb_68_5,20000,True,148.45461078892112,145.25553444655534,149.2964729842805,936,778,936,1.160662852838327
ppa_sampled,False,iitb,1,667357361,5 3.0,5882320075 -22 667357387 1990860598 667357361,ppa_sampled_iitb_65_5,20000,True,475.867229059316,455.72783030666864,481.1670708363284,2262,1761,2262,1.1187570605844304
ppa_sampled,False,grid_5_5,4,21 13 14 19,5 3.0,17 19 21 13 14,ppa_sampled_grid_5_5_44_5,20000,True,104.5141051789642,85.7507298540292,109.20494901019796,855,459,855,1.5048172214861912
ppa_sampled,False,iitb,3,668685374 667357401 cluster_-172_5366445082,5 2.0,4369058864 cluster_-172_5366445082 668685374 667357401,ppa_sampled_iitb_27_5,20000,True,227.6488776683497,153.9863770434435,242.381377793331,2000,710,2000,1.8488596030954272
ppa_sampled,False,grid_5_5,2,0 15,5 2.0,0 15 20 4,ppa_sampled_grid_5_5_74_5,20000,True,176.59037592481502,141.69021195760848,183.23802620428293,1358,664,1358,1.69949407879379
ppa_sampled,False,iitb,1,667357412,5 3.0,667357387 667357401 668672700 667357412 667357419,ppa_sampled_iitb_101_5,20000,True,537.0599994162873,438.4196527743033,563.017985374704,2524,1666,2524,1.4322099418351368
ppa_sampled,False,cair,1,1563324327,5 3.0,1563324336 cluster_1563324333_1563324337 1563324327 1563324011 1563324348 cluster_1563324010_1563324356,ppa_sampled_cair_57_5,20000,True,174.34008888888889,131.46203333333332,195.77911666666668,865,555,865,1.6585960389954724
ppa_sampled,False,cair,1,1563324011,5 3.0,1563324336 1154147727 1154147728 cluster_1563324002_1563324346 1563324011,ppa_sampled_cair_17_5,20000,True,189.2331877923319,163.70554944505548,199.051510233592,1025,999,1025,1.3987711596664487
ppa_sampled,False,grid_5_5,4,22 24 7 21,5 3.0,21 22 9 7 24,ppa_sampled_grid_5_5_80_5,20000,True,105.35367909054918,72.88013121429783,113.47206605961202,625,519,625,1.8874332022544744
ppa_sampled,False,iitb,2,-22 4369058864,5 3.0,4369058864 -22 668685374 668620103 -222 667357401,ppa_sampled_iitb_34_5,20000,True,388.6682204448888,273.08442056152626,427.19615373934295,2504,1405,2504,1.8189299073847864
ppa_sampled,False,cair,3,cluster_1563324002_1563324346 1563324324 1563324348,5 2.0,1563324353 1563324348 1563324324 cluster_1563324002_1563324346,ppa_sampled_cair_51_5,20000,True,82.41076001755468,55.00007499625018,90.24238430935596,658,370,658,2.065085823533835
ppa_sampled,False,cair,2,cluster_1563324333_1563324337 cluster_1563324010_1563324356,5 3.0,1563324336 cluster_1563324333_1563324337 1563324327 1563324011 1563324348 cluster_1563324010_1563324356,ppa_sampled_cair_58_5,20000,True,120.69994555827763,92.64168458243752,134.72907604619772,857,456,857,1.703554707791139
ppa_sampled,False,grid_5_5,1,4,5 2.0,0 15 20 4,ppa_sampled_grid_5_5_73_5,20000,True,271.72315584220786,250.7461626918654,275.71877358513024,1411,1128,1411,1.3764016488849369
ppa_sampled,False,cair,3,1563324336 1563324349 1154147728,5 2.0,1563324324 1154147728 1563324349 1563324336,ppa_sampled_cair_15_5,20000,True,90.72517207472958,66.4454777261137,97.66222760290556,694,391,694,1.7960262662032205
