,Algorithm,done,Graph,No. of Agents,Initial Locations,Parameters,Priority Nodes,Random String,sim_length,use_sim_time,Average Idleness,Priority Average Idleness,N. P. Average Idleness,Max Idleness,Priority Max Idleness,N. P.  Max Idleness,Average Ration,Depth,Sampling size
729,ppa_greedy,False,cair,2,1563324357 cluster_1563324010_1563324356,0,cluster_1563324010_1563324356 1154147727 1563324357 414035791 1563324348,ppa_greedy_cair_90_0,20000,True,133.74155,89.22764,150.862284615385,1013,481,1013,1.86111718917698,0,
730,ppa_greedy,False,cair,2,cluster_1563324002_1563324346 1563324353,0,1563324353 1563324348 1563324324 cluster_1563324002_1563324346,ppa_greedy_cair_50_0,20000,True,132.604293080838,60.12074914983,153.313877061127,1090,338,1090,3.01938097488474,0,
731,ppa_greedy,False,grid_5_5,1,13,0,13 17 21 0,ppa_greedy_grid_5_5_37_0,20000,True,296.668886222755,226.804476604679,309.976392816675,1467,878,1467,1.47439545767544,0,
732,ppa_greedy,False,cair,2,1154147726 cluster_1563324004_1563324334,0,1563324349 1563324343 1154147727 1563324348 1154147726 cluster_1563324004_1563324334,ppa_greedy_cair_22_0,20000,True,157.488231143998,59.7691782077563,206.347757612119,1402,328,1402,3.95577107890594,0,
733,ppa_greedy,False,iitb,3,667357412 -266 -222,0,667357419 -266 667357412 4369058864 -222,ppa_greedy_iitb_31_0,20000,True,279.052171340965,134.366195070739,317.127428254183,2149,764,2149,2.75527450626422,0,
734,ppa_greedy,False,grid_5_5,3,1 12 4,0,13 1 12 4,ppa_greedy_grid_5_5_3_0,20000,True,532.785736852629,105.394346130774,614.19362079965,20003,641,20003,6.94224414697664,0,
735,ppa_greedy,False,cair,4,1154147728 1563324336 1563324324 1563324349,0,1563324324 1154147728 1563324349 1563324336,ppa_greedy_cair_16_0,20000,True,96.7173030237377,46.6222938853057,111.030162777575,807,292,807,2.89281608785237,0,
736,ppa_greedy,False,cair,1,cluster_1563324004_1563324334,0,1563324327 cluster_1563324333_1563324337 cluster_1563324004_1563324334 1563324343,ppa_greedy_cair_85_0,20000,True,239.161585094797,111.600732646529,275.607542937159,1681,640,1681,3.05086058978811,0,
737,ppa_greedy,False,iitb,1,3215340463,0,5882320075 668620103 3215340463 3215340464,ppa_greedy_iitb_61_0,20000,True,553.60806463726,397.251289240475,584.879419716618,3736,1716,3736,1.70976801888729,0,
738,ppa_greedy,False,cair,1,1563324011,0,1563324336 1154147727 1154147728 cluster_1563324002_1563324346 1563324011,ppa_greedy_cair_17_0,20000,True,250.283759529684,191.837447489498,272.763110314371,1511,1055,1511,1.5432935155734,0,
739,ppa_greedy,False,grid_5_5,4,11 0 4 16,0,4 13 0 11 16,ppa_greedy_grid_5_5_8_0,20000,True,121.527826434713,96.6891521695661,127.737495001,889,613,889,1.61379203714155,0,
740,ppa_greedy,False,grid_5_5,4,22 24 7 21,0,21 22 9 7 24,ppa_greedy_grid_5_5_80_0,20000,True,511.851176558828,69.1186559327966,622.534306715336,19998,496,19998,10.495713168076,0,
741,ppa_greedy,False,iitb,4,668672700 667357412 667357401 667357387,0,667357387 667357401 668672700 667357412 667357419,ppa_greedy_iitb_104_0,20000,True,192.543091666667,122.12079,211.075276315789,1587,786,1587,2.15739075933432,0,
742,ppa_greedy,False,cair,2,1563324324 1563324336,0,1563324324 1154147728 1563324349 1563324336,ppa_greedy_cair_14_0,20000,True,150.215575,75.8054625,171.475607142857,1080,420,1080,2.62603281400636,0,
743,ppa_greedy,False,grid_5_5,4,24 20 10 6,0,20 10 6 1 24 15,ppa_greedy_grid_5_5_48_0,20000,True,115.028907445372,69.083220827708,129.538071640424,765,431,765,2.22939817077896,0,
744,ppa_greedy,False,grid_5_5,4,15 10 2 24,0,10 15 24 18 2 23,ppa_greedy_grid_5_5_12_0,20000,True,105.419275036248,74.2904438111428,115.249432265229,795,426,795,1.76351861846326,0,
745,ppa_greedy,False,cair,4,1154147727 1563324349 cluster_1563324004_1563324334 1154147726,0,1563324349 1563324343 1154147727 1563324348 1154147726 cluster_1563324004_1563324334,ppa_greedy_cair_24_0,20000,True,94.478926724114,34.2992316282481,124.568774272047,786,249,786,4.29459231865131,0,
746,ppa_greedy,False,grid_5_5,3,11 13 4,0,4 13 0 11 16,ppa_greedy_grid_5_5_7_0,20000,True,155.093327334533,121.419686062787,163.51173765247,1027,600,1027,1.56826050719224,0,
747,ppa_greedy,False,iitb,4,667357415 1990860600 667357401 667357361,0,667357401 5366445083 667357361 1990860600 667357415 -22,ppa_greedy_iitb_72_0,20000,True,183.96068447621,126.470086965214,203.124216979875,1840,632,1840,1.80223829425345,0,
748,ppa_greedy,False,iitb,4,-222 4369058864 667357401 -22,0,4369058864 -22 668685374 668620103 -222 667357401,ppa_greedy_iitb_36_0,20000,True,203.360427811943,125.363790143826,229.359307034648,2036,730,2036,2.13661080220977,0,
749,ppa_greedy,False,iitb,4,-266 667357412 -222 4369058864,0,667357419 -266 667357412 4369058864 -222,ppa_greedy_iitb_32_0,20000,True,225.25980625,110.41077,255.483236842105,2105,801,2105,2.69645397391239,0,
750,ppa_greedy,False,cair,1,1563324324,0,1563324353 1563324348 1563324324 cluster_1563324002_1563324346,ppa_greedy_cair_49_0,20000,True,220.635506775339,107.435584279214,252.978341774231,1381,445,1381,2.78975291505004,0,
751,ppa_greedy,False,cair,4,1563324324 1563324353 cluster_1563324002_1563324346 1563324348,0,1563324353 1563324348 1563324324 cluster_1563324002_1563324346,ppa_greedy_cair_52_0,20000,True,82.9347281264761,34.3263440860215,96.8228378523202,706,204,706,3.42675738414289,0,
752,ppa_greedy,False,iitb,4,4369058864 667357387 2055461156 5366445083,0,667357387 2055461156 -282 667357412 5366445083 4369058864,ppa_greedy_iitb_108_0,20000,True,169.154345277964,129.830421597083,182.262319838258,1819,768,1819,1.60602029196324,0,
753,ppa_greedy,False,grid_5_5,4,17 0 21 13,0,13 17 21 0,ppa_greedy_grid_5_5_40_0,20000,True,103.264797719658,72.5815497324599,109.109225907696,613,477,613,1.7382068284978,0,
754,ppa_greedy,False,grid_5_5,2,16 13,3,4 13 0 11 16,ppa_greedy_grid_5_5_6_3,20000,True,178.369675451318,175.845146772016,179.000807621143,910,910,893,1.18949998365182,3,
755,ppa_greedy,False,iitb,1,4369058864,3,4369058864 -22 668685374 668620103 -222 667357401,ppa_greedy_iitb_33_3,20000,True,615.389389283097,414.541183623159,682.338791169743,5531,1967,5531,1.80780246341389,3,
756,ppa_greedy,False,cair,1,1563324011,3,1563324336 1154147727 1154147728 cluster_1563324002_1563324346 1563324011,ppa_greedy_cair_17_3,20000,True,209.464868995027,232.340195048762,200.666666666667,1282,1255,1282,1.02263927297218,3,
757,ppa_greedy,False,cair,4,414035791 1154147727 1563324357 cluster_1563324010_1563324356,3,cluster_1563324010_1563324356 1154147727 1563324357 414035791 1563324348,ppa_greedy_cair_92_3,20000,True,62.9256898266198,50.4679366031698,67.7171333741005,472,355,472,1.53768350255045,3,
758,ppa_greedy,False,iitb,3,667357387 667357401 3215340463,3,3215340463 667357401 668685374 667357387,ppa_greedy_iitb_99_3,20000,True,235.857507124644,163.343207839608,250.360366981651,2178,1151,2178,1.84301491619769,3,
759,ppa_greedy,False,iitb,2,667357387 667357401,3,3215340463 667357401 668685374 667357387,ppa_greedy_iitb_98_3,20000,True,320.067364932466,220.252313656828,340.030375187594,2482,1164,2482,1.77224539998757,3,
760,ppa_greedy,False,iitb,3,3215340463 668620103 3215340464,3,5882320075 668620103 3215340463 3215340464,ppa_greedy_iitb_63_3,20000,True,208.064308514185,155.26800180018,218.623569856986,1090,665,1090,1.78331237155494,3,
761,ppa_greedy,False,iitb,3,667357387 667357361 5882320075,3,5882320075 -22 667357387 1990860598 667357361,ppa_greedy_iitb_67_3,20000,True,197.780758976922,195.171817045739,198.467322643023,1226,996,1226,1.09882515290859,3,
762,ppa_greedy,False,cair,3,1563324336 1563324349 1154147728,3,1563324324 1154147728 1563324349 1563324336,ppa_greedy_cair_15_3,20000,True,86.0702340672589,63.8132656632832,92.4293678969663,638,423,638,1.7291240564385,3,
763,ppa_greedy,False,cair,1,1563324348,3,1563324349 1563324343 1154147727 1563324348 1154147726 cluster_1563324004_1563324334,ppa_greedy_cair_21_3,20000,True,205.20391862598,123.74036184759,245.935697015174,1514,511,1514,2.27404759503442,3,
764,ppa_greedy,False,cair,1,cluster_1563324004_1563324334,3,1563324327 cluster_1563324333_1563324337 cluster_1563324004_1563324334 1563324343,ppa_greedy_cair_85_3,20000,True,176.585277069196,119.738621017356,192.827178798294,1000,471,1000,1.99952708888256,3,
765,ppa_greedy,False,cair,3,1563324327 cluster_1563324333_1563324337 1563324343,3,1563324327 cluster_1563324333_1563324337 cluster_1563324004_1563324334 1563324343,ppa_greedy_cair_87_3,20000,True,85.4225967228418,47.0780617092564,96.3781781552947,713,287,713,2.7870623984751,3,
766,ppa_greedy,False,grid_5_5,3,15 23 10,3,10 15 24 18 2 23,ppa_greedy_grid_5_5_11_3,20000,True,128.929572085583,106.948851896287,135.87085214536,703,668,703,1.50911368573745,3,
767,ppa_greedy,False,iitb,2,4369058864 cluster_-172_5366445082,3,4369058864 cluster_-172_5366445082 668685374 667357401,ppa_greedy_iitb_26_3,20000,True,336.59936586504,212.773048847558,361.364629268537,2315,995,2315,1.99043529599067,3,
768,ppa_greedy,False,cair,2,cluster_1563324002_1563324346 1563324353,3,1563324353 1563324348 1563324324 cluster_1563324002_1563324346,ppa_greedy_cair_50_3,20000,True,132.432522019394,94.3841460365091,143.303486585932,618,439,618,1.83820213271564,3,
769,ppa_greedy,False,grid_5_5,2,15 24,3,20 10 6 1 24 15,ppa_greedy_grid_5_5_46_3,20000,True,176.946869343467,137.794306381986,189.310836594461,926,859,926,1.64759900812904,3,
770,ppa_greedy,False,cair,4,1563324336 cluster_1563324010_1563324356 1563324327 1563324011,3,1563324336 cluster_1563324333_1563324337 1563324327 1563324011 1563324348 cluster_1563324010_1563324356,ppa_greedy_cair_60_3,20000,True,68.4699343790457,50.992190495241,77.2088063209481,511,370,511,1.83276537230694,3,
771,ppa_greedy,False,grid_5_5,1,24,3,10 15 24 18 2 23,ppa_greedy_grid_5_5_9_3,20000,True,289.930372518626,246.231769921829,303.729931233404,1558,1055,1558,1.38391737290639,3,
772,ppa_greedy,False,grid_5_5,2,13 21,3,17 19 21 13 14,ppa_greedy_grid_5_5_42_3,20000,True,191.084659068186,153.089202159568,200.583523295341,1023,755,1023,1.50534343195781,3,
773,ppa_greedy,False,iitb,4,3215340463 5882320075 668620103 3215340464,3,5882320075 668620103 3215340463 3215340464,ppa_greedy_iitb_64_3,20000,True,169.550622916667,131.899525,177.0808425,964,808,964,1.67033823451053,3,
774,ppa_greedy,False,iitb,4,-266 667357412 -222 4369058864,3,667357419 -266 667357412 4369058864 -222,ppa_greedy_iitb_32_3,20000,True,164.245569414588,111.134549817527,178.222153519077,1111,778,1111,1.87733084117093,3,
775,ppa_greedy,False,grid_5_5,4,15 10 2 24,3,10 15 24 18 2 23,ppa_greedy_grid_5_5_12_3,20000,True,98.2939533023349,82.7143059513691,103.213841939482,597,558,597,1.46978336663026,3,
776,ppa_greedy,False,grid_5_5,4,10 22 23 0,3,22 9 0 10 23 24,ppa_greedy_grid_5_5_84_3,20000,True,97.8075276236188,96.0674799593354,98.3570163597083,542,489,542,1.20753805872868,3,
777,ppa_greedy,False,cair,4,1154147728 1563324336 1563324324 1563324349,3,1563324324 1154147728 1563324349 1563324336,ppa_greedy_cair_16_3,20000,True,65.8504741429595,48.6433803309834,70.766786660667,482,334,482,1.85331410189898,3,
778,ppa_greedy,False,iitb,4,668672700 667357412 667357401 667357387,3,667357387 667357401 668672700 667357412 667357419,ppa_greedy_iitb_104_3,20000,True,156.878938795574,116.477684463107,167.510847830434,1184,621,1184,1.7498382894887,3,
779,ppa_greedy,False,cair,2,1154147726 cluster_1563324004_1563324334,3,1563324349 1563324343 1154147727 1563324348 1154147726 cluster_1563324004_1563324334,ppa_greedy_cair_22_3,20000,True,129.776661111111,72.58845,158.370766666667,940,429,940,2.61456251012589,3,
780,ppa_greedy,False,grid_5_5,3,14 17 19,3,17 19 21 13 14,ppa_greedy_grid_5_5_43_3,20000,True,132.821111166675,107.191398709806,139.228539280892,832,597,832,1.50622080894172,3,
781,ppa_greedy,False,iitb,2,5882320075 -22,3,5882320075 -22 667357387 1990860598 667357361,ppa_greedy_iitb_66_3,20000,True,283.085427083333,275.47798,285.087386842105,1405,1405,1364,1.12261876042705,3,
782,ppa_greedy,False,iitb,2,4369058864 5366445083,3,667357387 2055461156 -282 667357412 5366445083 4369058864,ppa_greedy_iitb_106_3,20000,True,315.005746767313,253.03699260148,335.661998155924,2172,1014,2172,1.51083211990248,3,
783,ppa_greedy,False,cair,2,cluster_1563324010_1563324356 1563324324,3,1563324343 cluster_1563324010_1563324356 1154147728 1563324324 1563324348,ppa_greedy_cair_54_3,20000,True,111.827022537762,85.8030598470076,121.836238957283,674,460,674,1.63922947150084,3,
784,ppa_greedy,False,iitb,2,667357415 1990860600,3,667357401 5366445083 667357361 1990860600 667357415 -22,ppa_greedy_iitb_70_3,20000,True,319.606750775233,253.822496749025,341.534835450635,2685,1401,2685,1.47028134739382,3,
785,ppa_greedy,False,grid_5_5,3,15 20 0,3,0 15 20 4,ppa_greedy_grid_5_5_75_3,20000,True,150.916854822335,112.878883248731,158.162182741117,840,535,840,1.81426700794226,3,
786,ppa_greedy,False,cair,1,1563324348,3,cluster_1563324010_1563324356 1154147727 1563324357 414035791 1563324348,ppa_greedy_cair_89_3,20000,True,185.709449776711,147.294771045791,200.484326211681,1083,611,1083,1.45953329982771,3,
787,ppa_greedy,False,iitb,3,-22 4369058864 -222,3,4369058864 -22 668685374 668620103 -222 667357401,ppa_greedy_iitb_35_3,20000,True,228.51499375,153.340508333333,253.573155555556,2139,875,2139,1.9316331563411,3,
788,ppa_greedy,False,grid_5_5,2,0 15,3,0 15 20 4,ppa_greedy_grid_5_5_74_3,20000,True,185.567658468306,153.116026794641,191.748921644243,893,629,893,1.56184324024069,3,
789,ppa_greedy,False,iitb,3,1990860600 667357415 -22,3,667357401 5366445083 667357361 1990860600 667357415 -22,ppa_greedy_iitb_71_3,20000,True,220.028549035303,179.619082161856,233.498371326452,1454,1004,1454,1.43612783044639,3,
790,ppa_greedy,False,grid_5_5,4,24 20 10 6,3,20 10 6 1 24 15,ppa_greedy_grid_5_5_48_3,20000,True,105.725548277414,79.6016300815041,113.97520665507,666,480,666,1.75144196104842,3,
791,ppa_greedy,False,cair,4,1563324011 1563324336 cluster_1563324002_1563324346 1154147727,3,1563324336 1154147727 1154147728 cluster_1563324002_1563324346 1563324011,ppa_greedy_cair_20_3,20000,True,67.1022779158845,62.0879103038912,69.0308808435743,491,450,491,1.4198711099494,3,
792,ppa_greedy,False,iitb,3,668685374 667357401 cluster_-172_5366445082,3,4369058864 cluster_-172_5366445082 668685374 667357401,ppa_greedy_iitb_27_3,20000,True,246.28410587196,150.446347317366,265.451657582879,1757,830,1757,2.05894889691192,3,
793,ppa_greedy,False,cair,3,cluster_1563324002_1563324346 1563324324 1563324348,3,1563324353 1563324348 1563324324 cluster_1563324002_1563324346,ppa_greedy_cair_51_3,20000,True,82.0821248791546,48.9611711171117,91.5452545254526,628,288,628,2.26430092157797,3,
794,ppa_greedy,False,cair,3,1563324011 cluster_1563324002_1563324346 1154147727,3,1563324336 1154147727 1154147728 cluster_1563324002_1563324346 1563324011,ppa_greedy_cair_19_3,20000,True,79.7674411498353,73.3947397369869,82.218480154777,545,515,545,1.32711245255807,3,
795,ppa_greedy,False,grid_5_5,1,13,3,13 17 21 0,ppa_greedy_grid_5_5_37_3,20000,True,280.220127019053,206.779616942541,294.208795605055,1483,726,1483,1.66007467186099,3,
796,ppa_greedy,False,cair,1,1154147728,3,1563324343 cluster_1563324010_1563324356 1154147728 1563324324 1563324348,ppa_greedy_cair_53_3,20000,True,196.051089880397,149.399669867947,213.993943731339,1109,540,1109,1.57981834429732,3,
797,ppa_greedy,False,iitb,3,4369058864 -282 5366445083,3,667357387 2055461156 -282 667357412 5366445083 4369058864,ppa_greedy_iitb_107_3,20000,True,229.903170774384,190.616957456382,242.998575213718,1323,880,1323,1.42393650878433,3,
798,ppa_greedy,False,grid_5_5,3,1 6 24,3,20 10 6 1 24 15,ppa_greedy_grid_5_5_47_3,20000,True,135.239654017299,106.264503441495,144.389701567553,726,585,726,1.69196989598296,3,
799,ppa_greedy,False,grid_5_5,1,23,3,22 9 0 10 23 24,ppa_greedy_grid_5_5_81_3,20000,True,273.710594470276,261.877089478859,277.447490783356,1261,972,1261,1.1944263211635,3,
800,ppa_greedy,False,cair,1,cluster_1563324002_1563324346,3,1563324324 cluster_1563324002_1563324346 cluster_1563324004_1563324334 1563324349 1154147728 1563324357,ppa_greedy_cair_93_3,20000,True,202.521757731329,149.228422842284,229.168425175851,1141,845,1141,1.69104531971626,3,
801,ppa_greedy,False,iitb,1,1990860600,3,667357401 5366445083 667357361 1990860600 667357415 -22,ppa_greedy_iitb_69_3,20000,True,540.793521946501,437.822985457941,575.117034109355,4670,2386,4670,1.44794405912065,3,
802,ppa_greedy,False,grid_5_5,1,19,3,17 19 21 13 14,ppa_greedy_grid_5_5_41_3,20000,True,283.736536268134,230.868614307154,296.953516758379,1520,942,1520,1.40658113731656,3,
803,ppa_greedy,False,iitb,2,667357387 667357419,3,667357387 667357401 668672700 667357412 667357419,ppa_greedy_iitb_102_3,20000,True,313.227979166667,223.67354,336.794936842105,2579,1067,2579,1.71751230917261,3,
804,ppa_greedy,False,grid_5_5,3,11 13 4,3,4 13 0 11 16,ppa_greedy_grid_5_5_7_3,20000,True,128.580545890822,122.509528094381,130.098300339932,751,646,751,1.25564374567975,3,
805,ppa_greedy,False,cair,1,1563324327,3,1563324336 cluster_1563324333_1563324337 1563324327 1563324011 1563324348 cluster_1563324010_1563324356,ppa_greedy_cair_57_3,20000,True,185.206917914014,150.469488615528,202.575632563256,890,678,890,1.53902371653308,3,
806,ppa_greedy,False,grid_5_5,4,11 0 4 16,3,4 13 0 11 16,ppa_greedy_grid_5_5_8_3,20000,True,106.869542091582,104.490921815637,107.464197160568,657,657,624,1.23372054681828,3,
807,ppa_greedy,False,grid_5_5,3,23 10 22,3,22 9 0 10 23 24,ppa_greedy_grid_5_5_83_3,20000,True,125.822268680604,123.799281451102,126.461106753079,641,641,631,1.19256487978276,3,
808,ppa_greedy,False,grid_5_5,2,10 23,3,10 15 24 18 2 23,ppa_greedy_grid_5_5_10_3,20000,True,177.242246674002,148.876821379747,186.199749398504,1162,843,1162,1.44405576659817,3,
809,ppa_greedy,False,grid_5_5,4,22 24 7 21,3,21 22 9 7 24,ppa_greedy_grid_5_5_80_3,20000,True,108.766196760648,82.4119176164767,115.354766546691,691,620,691,1.71260871331782,3,
810,ppa_greedy,False,grid_5_5,3,1 12 4,3,13 1 12 4,ppa_greedy_grid_5_5_3_3,20000,True,134.032697634882,99.8213160658033,140.549151267087,751,735,751,1.66672130609547,3,
811,ppa_greedy,False,grid_5_5,2,1 12,3,13 1 12 4,ppa_greedy_grid_5_5_2_3,20000,True,189.607690307092,138.941945083525,199.258308444914,1089,784,1089,1.70484407928585,3,
812,ppa_greedy,False,cair,3,cluster_1563324010_1563324356 1563324324 1563324348,3,1563324343 cluster_1563324010_1563324356 1154147728 1563324324 1563324348,ppa_greedy_cair_55_3,20000,True,84.0121589412804,62.9913795689785,92.0970740844734,567,374,567,1.70144101082428,3,
813,ppa_greedy,False,grid_5_5,4,21 13 14 19,3,17 19 21 13 14,ppa_greedy_grid_5_5_44_3,20000,True,105.2977706656,81.5979796969545,111.222718407761,715,548,715,1.63308101566396,3,
814,ppa_greedy,False,iitb,2,-22 4369058864,3,4369058864 -22 668685374 668620103 -222 667357401,ppa_greedy_iitb_34_3,20000,True,343.956909491169,227.926277080102,382.633786961525,2624,1419,2624,1.91067332215066,3,
815,ppa_greedy,False,cair,3,1563324343 cluster_1563324004_1563324334 1563324348,3,1563324349 1563324343 1154147727 1563324348 1154147726 cluster_1563324004_1563324334,ppa_greedy_cair_23_3,20000,True,90.0471615308124,50.8071429761845,109.667170808126,603,315,603,2.65272509780199,3,
